% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=854797, Sun Feb 16 19:12:32 2025, <python>{}</python>
1 10 0.9973364113161943 1.0000444454321133 2299378.794181967 2.2993787941819672e+06 3620228.553562692 12951896.534371872 2917904.4501782805   
2 20 1.1270049322243756 1.3005541626757788 1619894.492012838 1.6198944920128379e+06 4440759.852857546 8595891.965811996 3745056.0928583676   
3 30 1.204912299925262 1.4124006368205522 1619894.492012838 1.9275832672702209e+06 4547306.101342362 10660383.82153834 1851143.8830912458   
4 40 1.2272072354225465 1.4620541756138872 1613001.115849074 1.6130011158490740e+06 4958632.729253811 9655141.834906321 2521621.3545620404   
5 50 1.224965438690237 1.508526760277383 1613001.115849074 2.8829998514485387e+06 4177806.456028047 7339516.8893354 1952002.4633297608   
6 60 1.2588724291983233 1.6051368032269402 1613001.115849074 1.6171008857074897e+06 3061687.2043349594 5087725.192024503 1806973.6980593759   
7 70 1.2002047278496215 1.5863608309173187 1397990.9911740413 1.3979909911740413e+06 4426226.442804832 13070238.881871363 8967537.348817604   
8 80 1.1517717203652662 1.7179433567493054 1397990.9911740413 2.0790492086282978e+06 3637301.641419615 9164652.507160638 4063117.1784439064   
9 90 1.1090196394609066 1.8500346790294204 1397990.9911740413 1.8087610998745933e+06 4078836.020627934 5756279.998553533 1915476.425785008   
10 100 1.0897298642995492 1.9247078204708454 1397990.9911740413 2.2014161981836511e+06 2667737.645999663 8653991.980781002 2438811.781494206   
11 110 1.0228261683900477 2.0287730936166404 1397990.9911740413 1.4463724685256048e+06 3076678.1859226837 9882772.05145576 1898683.0990577643   
12 120 1.0307475927763603 2.1431606736011686 1397990.9911740413 1.8888090795566963e+06 3215093.148576656 4552040.407950362 1295687.158412796   
13 130 1.0836638742500995 2.209822497119672 1397990.9911740413 1.6193113905417966e+06 3279973.143091083 5690117.617627595 1719383.044409422   
14 140 1.0379996394107096 2.417424680112663 1397990.9911740413 2.0389803501351629e+06 2881374.1833519284 6470583.333245825 1613737.3849453265   
15 150 1.036636392486672 2.5820768296086207 1397990.9911740413 1.4456127895258164e+06 2267870.8281917023 4209857.725816402 2286257.1480459366   
