% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=854797, Sun Feb 16 19:12:32 2025, <python>{}</python>
141 1410 0.009678303568298843 0 0 0.014410013575170284 0.011759124678197591 0.009203150714076645 0.014235080226426331 0.006784263337281493 0.0032067384985282367 0.0012144430275838674 0.00048780071939274626 0.0002036991004641875
142 1420 0.010568649435542352 0 0 0.01718718698834909 0.014043009455031966 0.011088743304203293 0.01562631740962903 0.007387228370666778 0.0034266495268455047 0.0012937902443365225 0.0005261976391296348 0.00021826170564619662
143 1430 0.01032862073044499 0 0 0.017184659959340615 0.014220125014786578 0.011272088674922536 0.014929363865474115 0.006870562857536395 0.0033110048007559834 0.0012305835231405788 0.0005124789731536331 0.00021053514182217258
144 1440 0.010639675821712035 0 0 0.018461251843597506 0.014725342249226498 0.011662619732845134 0.01478778788797921 0.006984490909649384 0.0033000011535589025 0.0012534029277071037 0.0005352773873288903 0.00021839449373842215
145 1450 0.010172076089436311 0 0 0.01784370876134548 0.014172988015113326 0.011132564005364878 0.014016290602069792 0.006684196959141082 0.0031553707463719952 0.0011374538423390035 0.0005215773135756066 0.0001985175880507803
146 1460 0.009547979443717991 0 0 0.016907021704071785 0.013219831086701422 0.010349182478712768 0.012789278656078519 0.006234619359949042 0.0029508053649369872 0.0011003461410367674 0.00046965280668309867 0.00018467070636342446
147 1470 0.009050730922734753 0 0 0.015694520998173755 0.01223634764135714 0.009682459065392215 0.011991840509396083 0.005882137149960513 0.0026713387333561203 0.0010549204213872025 0.0004545972323834188 0.00017357042193007856
148 1480 0.009124774617967407 0 0 0.015614795632134925 0.012397141810242705 0.009619366272153802 0.011911867853192093 0.00594670679516816 0.002653044905773578 0.0010951093697368023 0.00045629262406002654 0.0001777856458512307
149 1490 0.010129337331535829 0 0 0.017562322451252874 0.013582538489436578 0.011051759716954575 0.013083655581730028 0.006439097602985291 0.0029661601050933136 0.0011843454789451104 0.0005137161940621305 0.00019356033380862753
150 1500 0.010689289955299735 0 0 0.018519611682477313 0.014358919467825157 0.011623678077060377 0.013769920864455156 0.006650248265255379 0.0031375050415385713 0.0012555301142384307 0.000510644597737222 0.00021474992772561213
151 1510 0.010925087348422726 0 0 0.019398776723203115 0.01467576132034968 0.01263166318949999 0.013987244280511724 0.006862695033614 0.0031295688047254916 0.0012658092018469431 0.0005107510949883735 0.0002271280244373389
152 1520 0.010267938605757776 0 0 0.018189419034406084 0.013699764086083609 0.012041642505925564 0.012861861481944296 0.0064017323387456975 0.0028693478838864115 0.0011396594398961255 0.0004898564434839865 0.00020238357247259262
153 1530 0.010059909821535878 0 0 0.017915834765429378 0.013377278398770594 0.01191686744860131 0.01268590663610341 0.0062854630591282126 0.0026767759381538525 0.001057386682173826 0.0004794916529993623 0.00019910442587886686
154 1540 0.009897816565502723 0 0 0.01766607335563414 0.013161013005503189 0.012016250580443194 0.012308573816485657 0.006053101989724062 0.002638678884152802 0.0010539300833129538 0.000470200634267634 0.00018470244531363327
155 1550 0.00967558775315693 0 0 0.01723300009436035 0.01270543306079307 0.011683253942351037 0.011865952191309133 0.005973646386891327 0.0025209400345295864 0.0010027710105077457 0.0004470811928608242 0.00017687510720160315
156 1560 0.008980262654725329 0 0 0.016222896270967846 0.011861827575958385 0.011058815146363943 0.011114848720104174 0.00570846148659642 0.0023006763312024225 0.0008693564673354441 0.0004022454049734464 0.0001636640868185911
157 1570 0.008102740661441383 0 0 0.01455712029305836 0.010556905805437293 0.009880976434488133 0.009985241540442256 0.005113244440656707 0.0020776702785849526 0.0007791461267964174 0.000349962306635133 0.00014768850692087232
158 1580 0.008286042016876279 0 0 0.01556517345022027 0.01091731292183647 0.01035034851641401 0.010163417178900484 0.005110582666102164 0.002091359368580841 0.0007668064115115805 0.0003514901153735641 0.00014993143395778332
159 1590 0.008401616263141832 0 0 0.016596669137700755 0.011430295127702094 0.01062971244374179 0.010173819942368783 0.005148665036363567 0.002096543575620475 0.0007636888416969042 0.00034024492211799835 0.00014636837603842996
160 1600 0.008576039915224588 0 0 0.01821284307131501 0.012211308735985006 0.011347334721476593 0.010358500875412652 0.005148805210862203 0.0021360525036400704 0.0007781567635374377 0.0003359859492937394 0.00014835394573359524
161 1610 0.008852550816142255 0 0 0.018147297493721848 0.012503964537049285 0.011474058740809128 0.0104489145413677 0.0052763997432720595 0.0021467068636668737 0.0008022589138069647 0.00035076895887610075 0.0001532649460018303
162 1620 0.008717323010502409 0 0 0.018356388949416328 0.01241726841836188 0.011576266863214064 0.009995683310929053 0.0051784884559022085 0.0020306547169867003 0.000779501547066548 0.0003524389415578203 0.0001493683626709784
163 1630 0.008280360784934458 0 0 0.017987854764976115 0.012025869325856175 0.011282321713395648 0.009202148742004415 0.004866215921272662 0.0019192365308838186 0.0007299462397425152 0.00032471500205247716 0.00013597146593346434
164 1640 0.008230523328499011 0 0 0.018775607900009286 0.012476937636488708 0.011612423396914809 0.008854398036506323 0.004725209433307146 0.0018929909945574084 0.0007257156772019682 0.0003226411456885308 0.00013372662199319
165 1650 0.00888514951596082 0 0 0.02075155972559716 0.01387531738438755 0.013253846004290014 0.009643272135417541 0.004888489386121761 0.0020480684301964662 0.0007805221143189843 0.00034588041673129125 0.00013917372184946158
166 1660 0.009355895056332027 0 0 0.023282944062512446 0.014803353845217417 0.014765366319524735 0.010089813602771627 0.0052033778620291385 0.002118881932732884 0.0008027657733748894 0.0003511913457117361 0.00014713405917664898
167 1670 0.009053225694769617 0 0 0.022382343409458907 0.01383489822143972 0.014407293586973013 0.009601419986560968 0.0048930526282011735 0.0020026088134133284 0.0007788036932985788 0.0003341309094684586 0.0001425551370574914
168 1680 0.009782230828645055 0 0 0.024131385463079337 0.01528112059632192 0.016547354355818663 0.010263408655749791 0.005183655685486982 0.002162922952093737 0.0008202788906655739 0.0003668877743914997 0.00015344357870753116
169 1690 0.010658292521640815 0 0 0.026497243375579776 0.0166442445379547 0.018466453852423223 0.011003172402335351 0.0055200947995115825 0.0023311214203541493 0.0008835997522320018 0.00039349781660079266 0.0001616074094590535
170 1700 0.012283633957282018 0 0 0.03116634356964583 0.019033312268313073 0.023251442102715642 0.012430929250264594 0.006341881996018747 0.002670505810601094 0.0009890829390459808 0.0004514637410896445 0.0001825664309918251
171 1710 0.014036181004019531 0 0 0.03676935684214348 0.022146812244136165 0.0288157289732795 0.014131295372094278 0.007153336321749008 0.0030262174185254455 0.001117220118833637 0.0005205946348859921 0.00020934927910430475
172 1720 0.015106133401159136 0 0 0.04089530661848222 0.024012579959251663 0.032897470642780834 0.014981779055580496 0.007385973802497219 0.0031717401133167728 0.0012217700644202231 0.0005561101141458632 0.0002207528671006081
173 1730 0.017850712915072394 0 0 0.04919996179322242 0.028614688827220625 0.040170820657420295 0.01836180388440694 0.008297978181326769 0.0037296378717112996 0.0014593903835179657 0.0006592951088812645 0.00025980505061064615
174 1740 0.019919354678667883 0 0 0.056246588380122683 0.032435401774129964 0.0460619512534693 0.02020809589202879 0.0089219471552668 0.004000535406763013 0.001602653863817106 0.0007331372574606215 0.0002896561212999198
175 1750 0.020742426257090302 0 0 0.059453497558776255 0.03408401099273434 0.04915858560940158 0.021212975257065312 0.009086625424008472 0.0040581632609321214 0.0016303563625694301 0.0007455036309534572 0.00029751807148781364
176 1760 0.023046487786565612 0 0 0.06856052334453758 0.03886783422179996 0.05913876736896528 0.02288149289332674 0.009947898102385869 0.004378949711402627 0.001795139383619889 0.0008266074118229887 0.0003278551338878226
177 1770 0.023676266772355646 0 0 0.07155546173728337 0.04015641405705432 0.0624368051111901 0.022537500722449328 0.010108325455533146 0.004481720077755478 0.0018362792693677316 0.0008387943477681536 0.00033406332258892416
178 1780 0.0237311339377997 0 0 0.07542144785630626 0.04168022978502829 0.06600987026833639 0.022685900691050545 0.010049347941589681 0.004418984724738324 0.001797687216740953 0.0008389389048501141 0.0003254979679631643
179 1790 0.02385381270247526 0 0 0.07641084844509717 0.0424466535595448 0.06710646137776975 0.022133682952339168 0.009944810947953719 0.004624228183448615 0.0017967957020964252 0.0007937390814557024 0.00031359182507623525
180 1800 0.023660933666875876 0 0 0.07408789143826477 0.040864930797719454 0.06519544722607733 0.02208794052493186 0.010077197728981127 0.004546873297213198 0.001754554183366824 0.0007630367443866864 0.00030051837949571914
181 1810 0.025001617988907987 0 0 0.07843930430554755 0.04345732553361666 0.06724059841521722 0.02284623092829813 0.010437121237369581 0.0046097032223015545 0.0018357490793124197 0.000803060026247272 0.00032059052583060615
182 1820 0.023639450624631776 0 0 0.07259251441096666 0.040366275586950856 0.0627980302527852 0.02168142404871025 0.00948035384365494 0.0043190232590473755 0.0017376051602259008 0.0007370281887445591 0.00029900345676947196
183 1830 0.023573186546108668 0 0 0.07245988642918882 0.040862693927139156 0.062031261544494266 0.02079716312435717 0.009450819616435966 0.004244643979077399 0.001672725215338936 0.0007468100157146881 0.0002948948228716844
184 1840 0.02191938195163161 0 0 0.06579846233849841 0.037447098276880454 0.05722136701279684 0.01890726534896369 0.008643519969535546 0.0038164649960825267 0.0015557910588814084 0.0006803202667347495 0.00027017594379590004
185 1850 0.019503897336215232 0 0 0.05696893370315238 0.03230605903368871 0.04999414872633784 0.01686115159452823 0.0076979454788101455 0.0034915469424066665 0.0013483224960184775 0.0005930950852848753 0.00024137027523108567
186 1860 0.018757149175942452 0 0 0.05420964746833866 0.030881934026815362 0.04769839543795119 0.01622416040045519 0.0072646031664925295 0.003318053247596178 0.0012867150545252414 0.0005586376105201018 0.0002184801543293049
187 1870 0.017913062350200272 0 0 0.05018984219017168 0.028549317002166473 0.044615716216769394 0.015084384420140078 0.006876847510680538 0.003222517677295112 0.001185550986291973 0.0005425949329951266 0.00020655932877752104
188 1880 0.02018841426039956 0 0 0.05521495334976722 0.032358091596206014 0.05023041694373025 0.01742651285151426 0.007830073510447682 0.0035672239498244123 0.0013602061241849493 0.0006020996316065613 0.00022848571340424665
189 1890 0.02111920168520867 0 0 0.05771750257148219 0.03320404304168084 0.05131604685746207 0.01839075290288384 0.008048355848366039 0.003570297374352997 0.0014302170907648638 0.000621619299016224 0.00024002180266546625
190 1900 0.018674047794258193 0 0 0.05088233933067691 0.02883883576115066 0.04569261217663772 0.015792314676202523 0.007110370490264434 0.0030747774793408486 0.001230967637928568 0.000548895227923961 0.00021131302034060436
191 1910 0.01732757587212509 0 0 0.04683382896350328 0.02644224085075004 0.0433839611174457 0.013807050220607929 0.006541199434410499 0.002809784101476374 0.0011175915748445132 0.0005115755972560101 0.00019025179030440775
192 1920 0.016059380067839232 0 0 0.04374751318388763 0.02451824385616516 0.040595642138245 0.012761330357530087 0.005981790549934744 0.0025272403874167576 0.0010274277519242345 0.0004519918506488821 0.0001763769843629192
193 1930 0.01431259175555466 0 0 0.038821122369494185 0.02130618985657274 0.036328475003521044 0.011348105663268418 0.005254979349235082 0.0022665563865541995 0.0009107280792954264 0.00040269092688551786 0.0001484885115628766
194 1940 0.012405830811855282 0 0 0.03266654592765995 0.018348107791023728 0.030616280226759225 0.00944629094384743 0.004400790226045999 0.0018986187767849594 0.0007789924976599786 0.00035443032564019827 0.0001258548787853364
195 1950 0.011772240478027664 0 0 0.03222891466554821 0.018406769774227918 0.029709443624555527 0.008760551926551842 0.004128525161721376 0.0017840039198244637 0.0007230494507754011 0.0003395332350786221 0.00011486283461240164
196 1960 0.011487590051832933 0 0 0.0321081478758426 0.018052103383257363 0.029593089305739055 0.008616701489091388 0.003931752064198262 0.0017529807227462564 0.0006889709028221339 0.00032872485695084223 0.00010762484761121136
197 1970 0.01156129342313601 0 0 0.03211299520219205 0.018275414176650774 0.029279629189542033 0.008725531429424914 0.003930646301086593 0.0017364908317373258 0.0006870612546568929 0.00032012774420739126 0.00011079782723543037
198 1980 0.011061862289509157 0 0 0.029887116159035058 0.017669692670306957 0.026510781941245835 0.008436190954054614 0.0037292177035523483 0.0016393276822891049 0.0006485734343938703 0.00030059885320921 0.00010443722740420859
199 1990 0.010888741694329731 0 0 0.028604785492927016 0.01750368383996751 0.024579142198854 0.008075314916143727 0.0035691846331868692 0.0016022447112011794 0.0006214511578878812 0.0002941272389796269 0.0001025316981330445
200 2000 0.010519275335086063 0 0 0.02765515194972652 0.016992024734147435 0.023554983880719915 0.007840508383100511 0.0033779822953940693 0.0014602772165913792 0.0005901064488523603 0.00028117661382699754 9.93332540579415e-05
201 2010 0.013338820189370108 0 0 0.03507824793630489 0.021980528125780153 0.030040698030819046 0.010004856688081936 0.0042184184082994045 0.001848512421551211 0.000753641235656603 0.0003551309913731112 0.00012537472125505742
202 2020 0.016495372100382547 0 0 0.040662910717355824 0.025759586395191082 0.03550839432547346 0.012390661574876415 0.00528646836349986 0.002261056277032668 0.000919661488233143 0.00044362280175539636 0.0001544233429470227
203 2030 0.018829229014498725 0 0 0.047169965411131075 0.029807005897362276 0.04049188642231408 0.014028779974144064 0.005798205877845148 0.0025337050067877993 0.0010038325748621723 0.0005003457301393274 0.00017583743508346663
204 2040 0.01906458257624236 0 0 0.047283420735215034 0.029847922561347624 0.040498419766298026 0.01384868598511759 0.005813339905249926 0.0025072174732966948 0.001004356088520696 0.0005026118604284621 0.000171770658062802
205 2050 0.019052657181638226 0 0 0.04699704383961908 0.030045269615911984 0.039710091470798146 0.013708854128945194 0.005687408727996648 0.002460046393066048 0.0009969135935577605 0.0004992920697691124 0.0001671415801721946
206 2060 0.02008166453953416 0 0 0.04997685427313488 0.032534899827566875 0.040751910675986484 0.014193957312707913 0.005991652286634932 0.002541357805314204 0.0010392161203555902 0.0004941567210747141 0.00017381972427355123
207 2070 0.022380195329893132 0 0 0.05763231049515406 0.03826406786356718 0.044536997559853735 0.01584738462835621 0.006553429154964708 0.0028162144253278056 0.0011397148134824125 0.0005447626482508797 0.00019629437862771595
208 2080 0.024432871373103675 0 0 0.0630552924672825 0.04302775455099332 0.04580465570623437 0.017144836922392957 0.007191536329154 0.0029938427162524654 0.001215320531151407 0.0005894210960573939 0.00021126476372377152
209 2090 0.024454747258293337 0 0 0.06269380334685976 0.04426927562742542 0.04430824580119714 0.01702001409505384 0.006979105319843644 0.0029312415887723597 0.0012083182162978426 0.0005797549936369717 0.0002090149429514989
210 2100 0.02326548220194288 0 0 0.05903510276615108 0.042511273947606475 0.041609585226513354 0.016157431946983148 0.006598767072202512 0.0027967256741208983 0.001151910440875504 0.0005209487956117854 0.00019531256855608164
211 2110 0.02461498145722734 0 0 0.06634416870184236 0.048301230086812634 0.04349953974697863 0.01715801528100829 0.006977701022329874 0.002954176929124048 0.001174239172831888 0.000545786733388336 0.00020062345801830588
212 2120 0.02467723348367249 0 0 0.06838926610985213 0.04928838589023715 0.04248555289181864 0.017215727968796817 0.007017818935180225 0.0029107368330826932 0.0011644340410246604 0.0005161949914197617 0.0002015845338402107
213 2130 0.02319707510360969 0 0 0.06372762308460528 0.04606935756931624 0.039472322456129645 0.0157876091929831 0.006589246159325285 0.0026765717198993138 0.001087965902550933 0.0004894999323240711 0.00018363483355059035
214 2140 0.02196693631287168 0 0 0.060160198350508405 0.04363397352367197 0.03760731785932115 0.015081304811657969 0.0061922366232461945 0.002441756660816319 0.0010383435008527691 0.00045887714835119814 0.00017348187622145042
215 2150 0.02180226730234001 0 0 0.05953501589745426 0.04342655707632008 0.0372050311001914 0.014726338632740687 0.006038858383627211 0.002440544741714544 0.0010170326381116247 0.00043139168566790195 0.00016959103201640068
216 2160 0.022358402964500305 0 0 0.05996779927099083 0.044136065819173904 0.03789593867516346 0.015213455158435725 0.006078070396311237 0.0024058049042996847 0.00103243932295837 0.00044194614774416345 0.00017354327542817846
217 2170 0.021860679740124535 0 0 0.058721552411489096 0.04346241468441993 0.036920600690383776 0.014460652438364441 0.0059183712800531885 0.0023635834952373965 0.0009956873916801827 0.00041651472273935354 0.00017325922862106217
218 2180 0.022668712763869833 0 0 0.05916323580863053 0.044481262320741684 0.03858757573513057 0.014416007997689995 0.006083669269848459 0.002325475780465887 0.0010422527183654843 0.00043407406777493085 0.00017976176586625915
219 2190 0.02170471132362256 0 0 0.05651635493927842 0.043383488719410446 0.03612226783206771 0.013868636664401088 0.005773624606865387 0.002170169490585244 0.0009232947772763861 0.0003979907301423996 0.0001727766857289915
220 2200 0.022875429699556103 0 0 0.05970094237948104 0.04690956702562508 0.03854392719505995 0.014614742493846278 0.006184367287666902 0.0021624577915614345 0.0009667804417174012 0.00041433905029367087 0.00017871820138012158
221 2210 0.023764799904278426 0 0 0.06314149095101904 0.049700657384625445 0.040658724141844495 0.014897687693974756 0.006421383223509715 0.002219676049002106 0.0010263265491036663 0.00043230226407714093 0.00018123002486426575
222 2220 0.02725805805025972 0 0 0.08022251538783687 0.06245111956696643 0.04676078718487492 0.016962656454840637 0.00727301978270759 0.0024528411395931845 0.001180357849549391 0.0005065384504919914 0.00020804053096168358
223 2230 0.031087701352910696 0 0 0.09464632554281296 0.07609531426386243 0.05159127008894308 0.019568867550050294 0.008232084618929677 0.002760508267534489 0.001410132904084136 0.0005753084840771654 0.00023541662577415999
224 2240 0.03447653390110379 0 0 0.10730175338782845 0.08975823998101806 0.055941284866716484 0.020871335691482567 0.009062581056940711 0.002997571746585882 0.0015772357421941466 0.0006541020640878358 0.00026146220633651836
225 2250 0.036208458583056796 0 0 0.11994258711179902 0.09992859490711486 0.057762861178578075 0.021906392068513508 0.00933879204461796 0.0031227713347873097 0.0016558370039240118 0.0006680466114527808 0.00027429373939819317
226 2260 0.035257001999420425 0 0 0.11729884078351702 0.09896905313671744 0.054722264615681915 0.02126655748682285 0.008577019521828655 0.0029882649778956685 0.0015652725404488902 0.0006540533135351366 0.0002691676139883094
227 2270 0.03691076011364126 0 0 0.12260503254161369 0.10427213911222552 0.05637030066307953 0.022255647308084776 0.008986570375473357 0.0031756597248469584 0.0015776241084966315 0.0006852215717427447 0.0002810610005101184
228 2280 0.04246983237646119 0 0 0.15193591263832 0.136976916076064 0.06273257259549088 0.025046781798132665 0.010221744845509202 0.0036430017640776513 0.001802627061355306 0.0008036406622691153 0.0003143628086553766
229 2290 0.049552608777379284 0 0 0.18618684333514027 0.1693881220022198 0.07236167705278776 0.029276355829836058 0.011225988393182892 0.004202007593125141 0.0020936889572639302 0.0009217821843919549 0.0003631570871328236
230 2300 0.05019746031048287 0 0 0.18353737704559958 0.168457848511901 0.0703085251943593 0.029386819681948225 0.011431855192835934 0.004108488237550702 0.002126079500170727 0.000951249186177617 0.0003624678218245594
231 2310 0.04918928873263602 0 0 0.17491762760310406 0.163251170058377 0.06768086527550024 0.028764962515065055 0.011013132154100524 0.003990166086974388 0.002077230897898159 0.0009301720051490462 0.0003429145216713794
232 2320 0.05099613188959687 0 0 0.1830141055765493 0.1724981625772225 0.0688915544652331 0.029469032400400597 0.011108287603035527 0.004100856888871928 0.0021771515418551233 0.0009554210200252586 0.0003632072533403095
233 2330 0.047928984521191376 0 0 0.17422291059913295 0.1646654160008301 0.06419935760324985 0.027274470818586093 0.010049081343421189 0.003780145405170028 0.002010064017119568 0.0008958919942798624 0.0003356957890354286
234 2340 0.04733528979235011 0 0 0.17220299265212816 0.16233337911232096 0.06051150653786665 0.026931267859422035 0.009956308188992517 0.0036723362394133555 0.0019233152881794546 0.0008655956534367634 0.00033207588080212046
235 2350 0.049730599627234945 0 0 0.1924663915063653 0.17703077236222395 0.06342697704413823 0.029589954755447345 0.010382612518246872 0.003756960531522623 0.002002142520533718 0.0008859556039082784 0.00034611029943773026
236 2360 0.052065457858473496 0 0 0.20124428984907938 0.18366236712061484 0.06610358096773954 0.029923726586795506 0.01074326954494931 0.0038497706138663377 0.0020830480735893582 0.0009600691110791881 0.0003647156929208802
237 2370 0.05456717423608759 0 0 0.2111943127056531 0.19091675592026683 0.07033265961233653 0.031355159909962946 0.010981091845763062 0.0038771598327801814 0.0021904521117222394 0.0009707339521984552 0.00037591545187171024
238 2380 0.053588831820274324 0 0 0.21370959183530602 0.19112278424992502 0.0657102032022411 0.030858530674166627 0.010409735186437253 0.00394979623961597 0.0021304000097647734 0.000951745833794237 0.00037355371375691934
239 2390 0.05493008687394642 0 0 0.2302935067870355 0.20371290837699796 0.06853872141668486 0.031023845880723645 0.01069715348436623 0.003926056618448722 0.0021544732954044267 0.0009762384907645355 0.0003760333880540591
240 2400 0.060237008830950886 0 0 0.2609938970345558 0.22862214556019683 0.07500892891958368 0.03288595196512284 0.011547476240186701 0.004424939000032191 0.002355086095889331 0.00110004721020413 0.0004031948583815306
241 2410 0.06414579000100391 0 0 0.30551029065699165 0.269850048714114 0.0783058523647333 0.03417509782336332 0.011961084809629824 0.004586370468285599 0.002459469193123573 0.001169526371999324 0.00042950915968268907
242 2420 0.06866374456757808 0 0 0.3281611648042604 0.2949378499537559 0.08321655847673545 0.03622223549257187 0.012727585288236934 0.004929767114267734 0.002629918967530318 0.0012338865094877304 0.0004387433890638464
243 2430 0.07462404872888417 0 0 0.36520860293867285 0.32887067754512206 0.08993581979575435 0.03885743472354209 0.013770861638001146 0.005474405309629365 0.0028135138931498606 0.0013237333414297346 0.0004608576153907573
244 2440 0.07502084589946492 0 0 0.37441384929468485 0.3380289288616144 0.08850383571787811 0.03796005839205157 0.013592661525841572 0.005490581051255987 0.0029174563406243995 0.0012951149061674163 0.00045042648008319073
245 2450 0.0767098698840668 0 0 0.4045200361895331 0.3666556937810958 0.08694868718790118 0.03831120018623052 0.013706907564186703 0.0056302520649524285 0.0029864579601824883 0.00131037308850081 0.0004635133750623409
246 2460 0.07705418390838852 0 0 0.4025527455263577 0.3615736313974937 0.08783032447936596 0.038163081819712535 0.01391414714550538 0.005933186346230494 0.0029044906991036357 0.0012816139632965521 0.0004651787120166124
247 2470 0.07029320618338933 0 0 0.3648638527037658 0.32767544279908073 0.07939751976659305 0.034545118582296475 0.012645921908175239 0.005413107686447392 0.0026421304060441865 0.0010902744905002082 0.00041598627278213935
248 2480 0.0637263403619177 0 0 0.32906172176199033 0.2949397552247984 0.07211711704028952 0.030877559341422983 0.01108719783262644 0.004797466185667892 0.0023921418000664666 0.0009662565642833794 0.0003595296188684067
249 2490 0.060983250032868704 0 0 0.2957766658984846 0.2705387751193885 0.06742391353448296 0.029605483712733277 0.010194376664587173 0.0045621228642759625 0.0022808362507949695 0.0009407759492249025 0.00033685921607932333
250 2500 0.057721254465190934 0 0 0.27640828400524725 0.2514920918983174 0.06290712228219741 0.028595864778554407 0.009660959921933004 0.004101307729723401 0.0021289806093730186 0.0008668962703239437 0.0003186352207411442
251 2510 0.0492619308060218 0 0 0.2309164297020303 0.21074450328900332 0.05177000622543152 0.02368708691355692 0.00810788277159779 0.003450265868863357 0.001784683504665368 0.0007446919565521005 0.00026622028518299745
252 2520 0.04761039161257479 0 0 0.2210053497346471 0.1989548279020542 0.04909295488478281 0.02313365265097558 0.007847926776000444 0.0033843322098752624 0.0017349029383392674 0.0006978154598910327 0.00025429854528337707
253 2530 0.04233553597062682 0 0 0.19532084527419816 0.1747054701230413 0.043530639932758707 0.019536190163441065 0.00690040788013199 0.003020575305841222 0.001530515802306062 0.0006314564951238067 0.00022185291122032256
254 2540 0.03957691541348499 0 0 0.17779733593666347 0.15806190308638382 0.04029709768779363 0.01772432504209236 0.006129152339081235 0.0028342075022401935 0.0014011930136380419 0.0005830102733516929 0.00020568618048439586
255 2550 0.035525683240510315 0 0 0.15667381495366736 0.13793849817749404 0.036301117886291354 0.015442520365789053 0.005467868638893573 0.0024412757153079003 0.0012516553261822801 0.0005103202809553186 0.00018500074710191912
256 2560 0.034653176917965434 0 0 0.15886230594704692 0.1391236993968058 0.035426242353002985 0.014611394678667736 0.005312378809905529 0.002414981611516164 0.0011707113835341349 0.0004911983362224313 0.00018091636430201123
257 2570 0.032807713151556527 0 0 0.1499219623858458 0.13120648854875597 0.03361645837848315 0.013833452341715374 0.004859518767537352 0.00223256142525938 0.0010955234139825157 0.00044675759176503367 0.0001749398104638843
258 2580 0.031002224384232592 0 0 0.13672729092583225 0.1193690219644988 0.03134516771920763 0.012812006939148395 0.004556789500004465 0.0020992554186128236 0.0010123138688583446 0.00041950967408538455 0.00016378111692341715
259 2590 0.030153225553418022 0 0 0.13120704407452977 0.11394225034187662 0.028487747905933496 0.012352643103731999 0.004392469815741193 0.002077050439042919 0.0009959520248995879 0.00040342138758806006 0.00015942266362199643
260 2600 0.02703870233758033 0 0 0.1150034425961821 0.09988313541368067 0.025687990686966387 0.011084104564568311 0.0039370092276636275 0.0018045651188106876 0.0008894496878254687 0.00035606555729100135 0.00013932350670478973
261 2610 0.02778817823716304 0 0 0.11484603171300252 0.10071168908084434 0.02592495495191433 0.01132777832171985 0.004041429230372564 0.0018571054470906307 0.0008979448591873751 0.00035996399230961445 0.00015366717151902646
262 2620 0.025809112837061172 0 0 0.1059933469533447 0.09197119375892211 0.0226814663596167 0.01030608183664904 0.0037716011695249764 0.001653640670400161 0.0008381239016394512 0.0003313354359894846 0.00014280915632835893
263 2630 0.0249940620774691 0 0 0.09942938343812688 0.0853888565890878 0.022056861498833052 0.009560221373985078 0.003672091214193388 0.001576771110966934 0.0008035328329482693 0.0003201425373625626 0.00013722611808237868
264 2640 0.02257650000441264 0 0 0.08620757857486121 0.07386016944411826 0.01980107094836506 0.008563374423135074 0.003283364491235756 0.0014524717812960486 0.0007240412957737153 0.0002905392745514571 0.00012034353573893456
265 2650 0.020440529167622228 0 0 0.07730720138393385 0.06640267501931299 0.017751456830608116 0.007758256097397946 0.002979434978855521 0.0012712001699969702 0.0006639061732283337 0.000246538700390463 0.00010495244031338298
266 2660 0.0179418697844246 0 0 0.06676930887792037 0.057427961574606244 0.015551355718260546 0.006868474126223671 0.002511705983873482 0.0010938848647278345 0.0005823300071373565 0.00020934627010675677 9.15798233396574e-05
267 2670 0.01664310137882962 0 0 0.0598282190501377 0.05140386088928048 0.013809973099836281 0.006394060063291531 0.002265346133251929 0.001016425444785695 0.0005343688482367794 0.00020378051822646646 8.38745430304676e-05
268 2680 0.01503292405829992 0 0 0.05335589095451767 0.04585262995496954 0.012193363008548688 0.0056450502496479685 0.0021818765009671242 0.0009054751255539802 0.0004783412599054027 0.00018292708870746454 7.448230897365585e-05
269 2690 0.013761647205858691 0 0 0.04620669088248563 0.03899773158717764 0.010946201102259207 0.005215898909794649 0.0020282009463222263 0.0007962783591279903 0.000429718436913334 0.0001655354185042134 6.905034542986132e-05
270 2700 0.012677827944667873 0 0 0.04086196123158189 0.03463406736872462 0.010071183565477825 0.004792770083658032 0.0018440451032222418 0.0007109276376227136 0.00037829092533282326 0.00015088003249171358 6.351642085186259e-05
271 2710 0.012407847058245316 0 0 0.03955381277830641 0.032584431783903405 0.010181130508862681 0.0047975445246277205 0.0018071352711613975 0.0006683841397347488 0.00036726298214447283 0.00014745475245963528 6.308719963224014e-05
272 2720 0.011088925566978202 0 0 0.03432528363502239 0.02833146494075256 0.00910339275829277 0.004265229481917967 0.0015720800842317305 0.0005862185307229783 0.0003287689889786594 0.00012693973061943253 5.446699108784487e-05
273 2730 0.01137658000016736 0 0 0.03409666552460174 0.02779905479322418 0.00910145088436931 0.004435247989082859 0.0015989662024988775 0.000597469900805275 0.00032906715168789255 0.00013657496830267796 5.629532675510092e-05
274 2740 0.010511643702496696 0 0 0.03106737000343082 0.025237311137875747 0.00842615281250327 0.004039403587899897 0.0014562936181135152 0.0005358372368881885 0.00030164308174579594 0.00012598588411088808 5.113386002182358e-05
275 2750 0.009200900954031357 0 0 0.025654886113522596 0.020752588185906272 0.0072005181119641 0.0034183542691319 0.0012678821345156847 0.00046812195976192873 0.0002606303112895575 0.00010950931705890438 4.4151880063340296e-05
