% # columns="iter, evals, sigma, 0, fitness, xbest" seed=854797, Sun Feb 16 19:12:32 2025, <python>{}</python>
136 1360 0.011407592872202738 0 1216394.376623892 1.2989323859161277 3.636472425070583 1.401799609868332 1.0018956477903207 1.0003428881811736 1.0001695812777556 1.000010291927648 1.0000000543131249 1.000000144247764
137 1370 0.010596003112175931 0 1216392.8764662659 1.270041537773081 3.661691471378711 1.3941122626218703 1.0001671407980375 1.000386469311208 1.0000263636822817 1.000016408668141 1.000000097125354 1.0000001221164103
138 1380 0.010477228329842114 0 1216393.4933871033 1.2782078133280943 3.67168746652264 1.3839558980210347 1.0000004269459457 1.0004263412832317 1.0000126720859486 1.0000129594268607 1.00000478843105 1.0000000017655497
139 1390 0.01024078943410839 0 1216391.554274199 1.3102124673915192 3.6456256531143 1.408903187301882 1.0000376545723395 1.0000201705739702 1.0000032971611716 1.000000227747895 1.000000543845354 1.0000000351231435
140 1400 0.0097846888285824 0 1216392.3939749748 1.2937154022209125 3.6623792858170816 1.389716431020389 1.0002807383964623 1.0000049985590846 1.000004829840274 1.0000043057835826 1.0000031080985088 1.000000359577633
141 1410 0.009678303568298843 0 1216390.603656396 1.2499730631451165 3.679675249804001 1.3751360825467263 1.0003141962294637 1.0003170951903768 1.0000047773839333 1.0000035978118318 1.0000001479357519 1.000000031381108
142 1420 0.010568649435542352 0 1216391.0086595528 1.2349420720927895 3.6970584149311305 1.3564615587577624 1.0008885738282902 1.0002057902977308 1.000000328916346 1.0000240880860827 1.0000005959706153 1.0000000050757327
143 1430 0.01032862073044499 0 1216391.3688070122 1.264181688272625 3.6801727697179256 1.3765153470548233 1.0003739072683273 1.000586649494812 1.0000014695634571 1.0000051460259591 1.000000101029443 1.0000000234767341
144 1440 0.010639675821712035 0 1216391.6449423095 1.2304894346800825 3.690117076809035 1.373792559949965 1.0000291074146257 1.0004617748667897 1.0000152868013827 1.0000000317394886 1.0000009800706082 1.0000002298737258
145 1450 0.010172076089436311 0 1216392.7252903045 1.2695410731770786 3.6677236720321282 1.3916046935590165 1.0002374062050647 1.0006732461997034 1.00000329258543 1.0000023605435062 1.0000017686358502 1.0000000106168987
146 1460 0.009547979443717991 0 1216391.683082929 1.2622239432073288 3.67514813917482 1.383258636697404 1.0003474720536214 1.0004001757977716 1.00000842143336 1.000004117340021 1.0000000024479614 1.0000001949883695
147 1470 0.009050730922734753 0 1216391.1424649942 1.2531099770617424 3.683653938872721 1.368336527161344 1.00029149340825 1.0000409411038047 1.0000000304915948 1.0000017547500932 1.000002627781022 1.0000004336705657
148 1480 0.009124774617967407 0 1216390.10241179 1.2507211350059508 3.682241331923294 1.3675644774157183 1.0006711863170454 1.0000117424325905 1.000007939266001 1.0000048079341315 1.0000013245071613 1.0000000316693871
149 1490 0.010129337331535829 0 1216390.5571817404 1.2343643291593591 3.668146926482271 1.358365692670231 1.0000793687773888 1.0002765239814475 1.0000048942728008 1.0000133123177977 1.0000044497491758 1.0000000000370348
150 1500 0.010689289955299735 0 1216390.155042532 1.243564842946895 3.6850552266619907 1.363995496085667 1.0000513232166894 1.0000315750991053 1.0000421705277889 1.0000019835430294 1.000000712404989 1.0000002588628771
151 1510 0.010925087348422726 0 1216390.9474554693 1.2172276624689253 3.688101765858219 1.3396242237790794 1.000009081505336 1.0015521941490002 1.0000058738288302 1.000000289510646 1.0000023724773384 1.0000001143063424
152 1520 0.010267938605757776 0 1216388.6671464848 1.2382449557636241 3.696486255130232 1.3499360394063507 1.0000162490772986 1.0002769952854405 1.0000026021628503 1.0000002437927495 1.0000000125539075 1.0000000503366508
153 1530 0.010059909821535878 0 1216389.1517307414 1.2243450153965107 3.686200376241011 1.3459018000154854 1.001186748442057 1.0001329597395106 1.0000077183142972 1.0000035311120463 1.0000025626703897 1.0000000448017503
154 1540 0.009897816565502723 0 1216388.529256284 1.2304956218614675 3.6959352644609997 1.333800950037915 1.0006972233665206 1.0000469624734787 1.0000293239710842 1.0000020154808074 1.0000030726131466 1.000000045549483
155 1550 0.00967558775315693 0 1216388.2643168631 1.239595705959464 3.6932887809419377 1.3491043433436158 1.000326740238194 1.0000296719066144 1.000003355139961 1.0000005823492102 1.0000000068601405 1.0000001273881287
156 1560 0.008980262654725329 0 1216389.1019821372 1.2305234524217248 3.6974781815580267 1.340507920140356 1.0000683130270878 1.0005305285746957 1.000007056982953 1.0000046899491326 1.0000003517571747 1.000000168867012
157 1570 0.008102740661441383 0 1216388.1348748412 1.225795177637254 3.696669751993231 1.3387596455888136 1.0008172067229113 1.000209260237393 1.0000013709011368 1.000000021107231 1.0000000859492326 1.0000001970293637
158 1580 0.008286042016876279 0 1216387.1338956882 1.2049675420192196 3.701357768738618 1.3356300933119933 1.0001473602984507 1.0000790663623287 1.0000019346906015 1.0000000489823666 1.0000000703230387 1.0000000047875304
159 1590 0.008401616263141832 0 1216386.7554918565 1.1819233573804993 3.722906652316747 1.319626421994061 1.0002056170304443 1.0000045447386867 1.0000074380067216 1.000000419745114 1.000000178716936 1.0000000673602594
160 1600 0.008576039915224588 0 1216387.053547055 1.1652682875483937 3.7312514996385797 1.3115146866956073 1.0003767488920776 1.0000426510601212 1.0000127703147899 1.0000075580899288 1.000000115053999 1.0000000855513527
161 1610 0.008852550816142255 0 1216387.039794977 1.1891207982302283 3.7139694504354472 1.3236996638999656 1.000001870238402 1.000223273039123 1.0000002343027867 1.000000771153345 1.0000004045716904 1.0000000243352187
162 1620 0.008717323010502409 0 1216385.930033007 1.1734536205771815 3.719828666768323 1.311387596354347 1.000244643029586 1.0000248633957285 1.0000056333814682 1.0000018391473013 1.0000002305341231 1.000000000540671
163 1630 0.008280360784934458 0 1216385.7136176713 1.154646221731375 3.7372864016020255 1.2996247982629623 1.0000450005671413 1.0000002412949964 1.000029946099378 1.0000003021796202 1.000000165958794 1.0000000172909849
164 1640 0.008230523328499011 0 1216385.4435024236 1.1454405404165664 3.747327864310317 1.295826712737294 1.0000011036415926 1.0000050648931265 1.0000050670047536 1.0000003970648 1.0000000359788472 1.0000000003710812
165 1650 0.00888514951596082 0 1216384.7106333184 1.1507069334523803 3.7339805704304636 1.2900356353832103 1.000280043965375 1.0000089096824774 1.0000150356185065 1.0000010859423014 1.000000026472356 1.00000001582124
166 1660 0.009355895056332027 0 1216384.7448771622 1.1174665724451827 3.748530410905587 1.2760852086947962 1.0012702632289348 1.000005289712563 1.0000264002076067 1.0000000567744414 1.0000005456866286 1.0000000342557205
167 1670 0.009053225694769617 0 1216385.0729348108 1.1403419669334416 3.7450693972773887 1.2835552158348777 1.0001563011077064 1.000199517546725 1.0000257648599777 1.0000001123437205 1.0000000031695988 1.00000004533867
168 1680 0.009782230828645055 0 1216383.8099592319 1.0943701374456238 3.7742009054666017 1.2439402618245956 1.000350084414277 1.0001331435656198 1.0000774190059438 1.0000004782826173 1.0000006685720253 1.0000000439902033
169 1690 0.010658292521640815 0 1216382.275781502 1.1294691894006004 3.7401613361563157 1.2581009686956564 1.0000763731892215 1.0000476391171476 1.0000091907166953 1.0000000974587484 1.0000000236457127 1.0000000414773218
170 1700 0.012283633957282018 0 1216381.0603312482 1.099942295046562 3.758423511288375 1.2254117815319319 1.0000667131521714 1.0000494067347887 1.0000124136007942 1.0000043603166253 1.000000051489915 1.000000207332761
171 1710 0.014036181004019531 0 1216381.4868798258 1.0739923615801237 3.772233395076576 1.2122621348831621 1.0008318832928778 1.0002723659585824 1.000075726023125 1.0000000038602626 1.0000002111965332 1.0000000574210741
172 1720 0.015106133401159136 0 1216379.7908367787 1.0682345699784963 3.774354242082781 1.20019596529634 1.0001862753880553 1.0000222125010527 1.0000333825640635 1.0000045556135093 1.0000004281193535 1.0000000514900023
173 1730 0.017850712915072394 0 1216379.3572771996 1.0014418115579 3.818254246841324 1.1063330685919592 1.0045935815185363 1.0000000000012865 1.0000460121537609 1.0000030069806702 1.0000067103857515 1.0000004871492705
174 1740 0.019919354678667883 0 1216374.8929440149 1.0037095462814463 3.8056963775638253 1.1060741334152726 1.0020220473865442 1.0001276609619791 1.000023042046209 1.0000074022320626 1.0000000218334957 1.0000000416952146
175 1750 0.020742426257090302 0 1216375.5739591478 1.010917089718524 3.7905205690124633 1.127939509248401 1.0011616425928809 1.0000445696857312 1.0000758670254866 1.0000005402869943 1.0000001068073838 1.000000067883467
176 1760 0.023046487786565612 0 1216373.7374692028 1.0062726719126285 3.8448964537283947 1.041336589916971 1.000199440231969 1.0001742236882487 1.0000938771277974 1.0000288859793618 1.000000113558333 1.0000000000526066
177 1770 0.023676266772355646 0 1216375.3219535418 1.0098996943790497 3.8584736731407396 1.0087806722028092 1.0004869579414253 1.0004487473177117 1.0001353248576432 1.0000008578083381 1.000006355114683 1.000000767422622
178 1780 0.0237311339377997 0 1216376.493184075 1.14414018870653 3.923689252667641 1.0084099682269647 1.0046909479790318 1.000501948594595 1.0000969288919044 1.0000095944259126 1.000000284287318 1.000000009770769
179 1790 0.02385381270247526 0 1216373.708162339 1.0002766256785245 3.794247213913801 1.0950748810689648 1.0004285515818516 1.0000913834698455 1.0000140670617885 1.0000214771395304 1.0000000522776484 1.000000000168416
180 1800 0.023660933666875876 0 1216370.5018042903 1.0039542542663291 3.8267760656453396 1.0218894257355824 1.0007907811754295 1.0000168803162208 1.0000251034709315 1.00000014513404 1.0000036231865954 1.0000001335130844
181 1810 0.025001617988907987 0 1216370.6250748618 1.0352747526208093 3.7580791799817614 1.0644198920016374 1.0004684925913054 1.000008436871772 1.000010858285312 1.0000000000130893 1.0000006500136835 1.0000009045010987
182 1820 0.023639450624631776 0 1216372.7567885604 1.0020298110705614 3.8216101089740815 1.0474197126464044 1.0002235211981452 1.0006958987584618 1.0000000306609376 1.000010707040091 1.0000000046848894 1.0000004108480136
183 1830 0.023573186546108668 0 1216371.695935521 1.0139920908451368 3.8491090719595373 1.0198967343277323 1.0013033472167303 1.0001688415663055 1.0000156815308479 1.0000187578936857 1.0000004063496457 1.0000000960004465
184 1840 0.02191938195163161 0 1216369.4081317428 1.022991553060395 3.84710920049618 1.0048283746894744 1.0001517555202923 1.0000966894255274 1.0000170942468984 1.0000044959359866 1.0000013937022925 1.0000000131834625
185 1850 0.019503897336215232 0 1216370.5789357238 1.0029200425425358 3.8096583452876027 1.0066214707780963 1.0000654323339804 1.0004949238751124 1.0002273430554052 1.0000010431952884 1.0000000241254665 1.0000001554279867
186 1860 0.018757149175942452 0 1216367.4830332778 1.0018132455771065 3.7946631492884055 1.007844896809432 1.0003488784836312 1.000000558013473 1.000070545363598 1.0000018773977375 1.0000010681983655 1.0000000041298536
187 1870 0.017913062350200272 0 1216368.7052521387 1.0094734475876572 3.8103753703132166 1.0111458172112202 1.0000807361948185 1.000135786449132 1.0000046629464938 1.0000080761675538 1.0000019561102644 1.0000000952185324
188 1880 0.02018841426039956 0 1216367.9294088916 1.0004016976808412 3.761113083224269 1.0057993913273642 1.0040178258182995 1.0004297651566676 1.0000446089055055 1.000007844920982 1.0000000854321114 1.0000000553625263
189 1890 0.02111920168520867 0 1216370.2132523875 1.0497456050178264 3.804584142948036 1.000211957516137 1.0007394724526868 1.001031012810936 1.0000470295383552 1.0000097183167345 1.0000017759739939 1.0000000083868905
190 1900 0.018674047794258193 0 1216369.994732967 1.0006419665016806 3.7794016393395253 1.0528751957596314 1.0000020829289127 1.0000472510418368 1.00007029316096 1.000001621963617 1.0000000038849592 1.000000332694204
191 1910 0.01732757587212509 0 1216368.0242808626 1.0266787346107897 3.8218334289515674 1.0016564896974096 1.0002528209341506 1.000354374325701 1.0000002063066002 1.0000006075226278 1.0000008575538255 1.000000000679948
192 1920 0.016059380067839232 0 1216368.146224407 1.064704924826016 3.831011691683257 1.00284467576754 1.0005438624897711 1.0000068724992255 1.0000105542732678 1.0000001348432905 1.0000000583537079 1.0000001814010113
193 1930 0.01431259175555466 0 1216367.2963613216 1.00013303836036 3.792944042396888 1.0201580038316918 1.000207479517929 1.0000787670463123 1.0000214347670888 1.0000001812677728 1.0000000034418552 1.000000020426298
194 1940 0.012405830811855282 0 1216366.428154951 1.0085175395745265 3.793275920387014 1.0062475106305158 1.0001838617500147 1.0000069014424375 1.000006703460307 1.0000004001013008 1.0000005455136352 1.000000072114604
195 1950 0.011772240478027664 0 1216366.1953410034 1.0007448619340369 3.7721989579834108 1.0128964350388328 1.0003060185219195 1.0002187512503826 1.0000140346343818 1.0000004868573718 1.0000000983797546 1.000000001534113
196 1960 0.011487590051832933 0 1216366.4438792097 1.0015275896329223 3.7625571918326886 1.026538553151115 1.0012687369942597 1.0000028290448524 1.000006314408396 1.0000000889487637 1.0000000064491352 1.0000000063360137
197 1970 0.01156129342313601 0 1216365.6842837806 1.0006059391904274 3.758770674955969 1.0114683193343144 1.000228668707222 1.0000127871105782 1.000016055441761 1.0000013533859577 1.0000002696486534 1.0000002267220365
198 1980 0.011061862289509157 0 1216365.4685930174 1.0003284159109966 3.759356863279626 1.0115687988024025 1.0000014103161015 1.0001342835404414 1.000011502424806 1.0000006692017769 1.000000268021456 1.000000069990204
199 1990 0.010888741694329731 0 1216364.612349165 1.000537661296311 3.7446912808771415 1.0053433914009149 1.0003224544742575 1.0000375118978964 1.000000226594971 1.000000813318683 1.0000002532481387 1.0000002507789179
200 2000 0.010519275335086063 0 1216364.535967636 1.0002346766342933 3.7491031325253266 1.0055418128213993 1.0008475629322369 1.0000567667694875 1.0000005596258483 1.0000007746172412 1.000000229291638 1.0000000045450859
201 2010 0.013338820189370108 0 1216363.3580243099 1.000922520917022 3.726592357778749 1.000005719350917 1.000911058641276 1.0000633914156862 1.0000108830821912 1.0000004805783091 1.0000002067582132 1.0000000009275376
202 2020 0.016495372100382547 0 1216362.9217092765 1.0208955369106771 3.693514163691405 1.0050069137751192 1.0007673931168257 1.0000031920433914 1.0000005663333822 1.000000322355466 1.000002693818419 1.0000000006670766
203 2030 0.018829229014498725 0 1216362.5654564148 1.0256053004468548 3.689926883359715 1.0069171728854134 1.0000349433965272 1.0000092072122155 1.0000724874484739 1.0000001609706661 1.0000000018997477 1.000000035058302
204 2040 0.01906458257624236 0 1216362.8390659469 1.033857540539095 3.6840647068948913 1.0171738587511736 1.0002047704794572 1.0000813571744072 1.0000005104949692 1.0000056855718722 1.0000004382744483 1.000000006767838
205 2050 0.019052657181638226 0 1216363.1684819313 1.0318721703176432 3.6766398457378697 1.025668110555219 1.0006398267896117 1.0000166038356533 1.0000001555338958 1.0000064303586198 1.0000005021048461 1.0000000072782351
206 2060 0.02008166453953416 0 1216360.592518235 1.0737030792644662 3.6439433719508267 1.0037171058490122 1.0007234995059908 1.0000703235994786 1.0000046893204992 1.0000078479243215 1.0000000130160316 1.0000000006493173
207 2070 0.022380195329893132 0 1216361.4394379458 1.1484110314408524 3.587813883466271 1.0557629386945426 1.0001264526382052 1.0000133142514211 1.00001591407795 1.0000029227918434 1.0000001208049363 1.0000000243226206
208 2080 0.024432871373103675 0 1216359.491012718 1.0717184250897371 3.6319338085952557 1.0025003240741526 1.0000001345004883 1.0000276144271196 1.0000016892744934 1.000002131894036 1.0000000233170943 1.0000001034990789
209 2090 0.024454747258293337 0 1216358.5250666966 1.1396521944167404 3.571857629568666 1.004160848168521 1.0010993831311403 1.0003319882753698 1.0000176545198076 1.0000030277042589 1.000000180727578 1.0000000634540511
210 2100 0.02326548220194288 0 1216359.4202869805 1.101831362880666 3.5952337552238802 1.0067012785374796 1.0021259088172736 1.0000034399328657 1.000000303399614 1.0000094478725317 1.0000003441848297 1.0000000128551998
211 2110 0.02461498145722734 0 1216358.7436612211 1.2278358531000828 3.531593883765309 1.036511072816195 1.0002608612225516 1.000141914597658 1.0000312740233361 1.0000010602132086 1.0000008865442482 1.0000000281838068
212 2120 0.02467723348367249 0 1216359.1005371825 1.2105596620541175 3.5482088941290337 1.0283690861628976 1.0000016292828264 1.0001151720122725 1.000083952733483 1.0000030295704097 1.0000000075402253 1.0000000334000796
213 2130 0.02319707510360969 0 1216358.7176865013 1.1382614097422343 3.5705986779641465 1.0002131303389408 1.0007970721890525 1.000105969896333 1.0000234753463053 1.000000578529007 1.0000030242278184 1.0000001306815467
214 2140 0.02196693631287168 0 1216357.1493158354 1.1433873856987953 3.5384035399222142 1.0000131695129126 1.0004137252970648 1.0000100585347542 1.0000000000936191 1.000020255234526 1.0000005150753275 1.000000110602876
215 2150 0.02180226730234001 0 1216355.829246905 1.188302038879927 3.5166653450472056 1.006167962569982 1.0006409628237762 1.0000129803430362 1.000053431231415 1.0000000418297925 1.0000000309553254 1.0000000156624402
216 2160 0.022358402964500305 0 1216356.7301783874 1.1807529021465422 3.5273456279155306 1.0193628662591905 1.0012318086427279 1.0000009940546695 1.000002481585285 1.0000000216617662 1.000000050330188 1.0000000314843562
217 2170 0.021860679740124535 0 1216353.8304947491 1.2789913141791849 3.4448455481671956 1.0130504117236865 1.0000639095651964 1.0000239658171117 1.0000025750447206 1.000000630531219 1.0000004112312093 1.0000003818752694
218 2180 0.022668712763869833 0 1216354.8801635688 1.180669249371511 3.489679951521558 1.0001208858045005 1.0019026946846994 1.0000006684226104 1.0000004792368347 1.000004263329901 1.0000000668690456 1.00000021914698
219 2190 0.02170471132362256 0 1216352.3932562652 1.2212675752752373 3.4358196713974474 1.0001844102469748 1.0001770760905857 1.00001281019952 1.0000096432355818 1.0000049031623726 1.0000007866673104 1.0000000689933395
220 2200 0.022875429699556103 0 1216351.0580040454 1.2837315997195815 3.3892106517971503 1.0000018436835652 1.0005504214611542 1.0000028005718011 1.0000029004132605 1.0000065972131096 1.000000429707638 1.000000214749914
221 2210 0.023764799904278426 0 1216351.5198809896 1.336712757659838 3.369811019267366 1.0221962976761916 1.0001122411378127 1.000074818167167 1.000004882091734 1.0000085755658452 1.0000000720935929 1.0000000311238755
222 2220 0.02725805805025972 0 1216349.808138157 1.4038663555305653 3.316898553398583 1.0046642677330953 1.0000253450971437 1.0000062490774464 1.0000001444909752 1.0000000998675413 1.0000011942981102 1.0000008190342233
223 2230 0.031087701352910696 0 1216349.274258695 1.4913728873325502 3.220719644320262 1.0042642163558706 1.0000211359738664 1.0004515942825996 1.0000150929705252 1.0000361006678138 1.0000038213479119 1.0000000716828743
224 2240 0.03447653390110379 0 1216348.2048038275 1.3910031692977909 3.232039541913813 1.0019342641077298 1.0000949834281816 1.0000119631176074 1.0000001463865746 1.0000001354862569 1.0000079371977493 1.0000004662086903
225 2250 0.036208458583056796 0 1216346.0693026832 1.6135894563645194 3.1224803331616338 1.0237935399949272 1.000001572765021 1.000471317583081 1.0000117944505247 1.0000289862685519 1.0000008127337623 1.0000001676471262
226 2260 0.035257001999420425 0 1216345.408538598 1.48243460737472 3.198408080461982 1.0096992036043624 1.0000300551735528 1.0000322525550973 1.0000306527687228 1.0000018330726974 1.0000000099007818 1.000000473534587
227 2270 0.03691076011364126 0 1216342.340608936 1.6725789795256 3.032511844900665 1.0311345374609786 1.0000583317292315 1.0001751956898566 1.0000662459944336 1.0000027289274165 1.000001749751297 1.0000001684783515
228 2280 0.04246983237646119 0 1216339.9514546397 1.7925177299671462 2.897520046947246 1.0073168530542402 1.000598528079073 1.0000876811068211 1.000001410465776 1.0000072100518287 1.0000110609937343 1.0000003430761686
229 2290 0.049552608777379284 0 1216331.2890430538 1.9472831489464897 2.7180677069084744 1.004563793615839 1.0013991283468944 1.0000289399015552 1.0000080485793663 1.0000148866357246 1.0000001329099213 1.0000002229694074
230 2300 0.05019746031048287 0 1216334.6846773883 1.8779312688465153 2.8533484728309655 1.019659864405128 1.000260679186833 1.000025333627706 1.0000182827586006 1.0000020028126066 1.0000001728006673 1.0000000000719758
231 2310 0.04918928873263602 0 1216335.184405594 1.8840510945476263 2.7072042138763046 1.0084099675367648 1.0053280829509395 1.0001689770881415 1.0000949691981051 1.000005101483252 1.0000003143273721 1.0000012823613786
232 2320 0.05099613188959687 0 1216340.0234098614 1.9527832866876849 2.6625813887115997 1.0001079135435351 1.000562536990633 1.0001008147182942 1.0000275112726127 1.0000165760825304 1.0000223927828351 1.0000015157937117
233 2330 0.047928984521191376 0 1216333.2319582768 1.9350813597598835 2.732088036356596 1.0027841203550494 1.0004837869944574 1.0000610281381501 1.0000464576620278 1.0000038028028335 1.0000011324010092 1.0000011473544697
234 2340 0.04733528979235011 0 1216332.620231427 1.9881789859991594 2.6475624661335795 1.0395190302629869 1.0008064429160535 1.0001892936794299 1.0000003446113928 1.0000110460164964 1.000000011403958 1.0000008735517614
235 2350 0.049730599627234945 0 1216330.9634986618 1.7944192003893644 2.3612871146636434 1.0002013670247625 1.029215434783223 1.000096912414691 1.000017210739175 1.000005239845185 1.0000000958048252 1.000000749806345
236 2360 0.052065457858473496 0 1216329.2170778853 1.9549780676408317 2.500361364531626 1.0011916082863233 1.0078790733300969 1.0004655045343125 1.0000202631666892 1.0000213175448378 1.0000032706879471 1.0000000488811855
237 2370 0.05456717423608759 0 1216332.6164750517 1.7924632271803622 2.3658678122589096 1.0531352850432538 1.0006681026749413 1.000001253974512 1.0000048957256384 1.0000794101637531 1.000010953430548 1.0000008412716985
238 2380 0.053588831820274324 0 1216326.2940579536 1.8163257706243292 2.4042149629897724 1.032103765225443 1.0011648470768808 1.0000380744033588 1.0003242280551192 1.000001569840841 1.0000000476405146 1.0000002958328111
239 2390 0.05493008687394642 0 1216323.9887213684 1.5634036530699362 2.1818441832110618 1.033661793576838 1.0051362286678824 1.0009408484384628 1.0000087724696347 1.00000144537375 1.00001367227822 1.000000130720533
240 2400 0.060237008830950886 0 1216321.2033979835 1.5272600409273636 2.100424592979105 1.0370295876125288 1.0004746971356187 1.000213980344396 1.0001788932801754 1.000000134636376 1.0000149584799065 1.000000078518546
241 2410 0.06414579000100391 0 1216311.1063963468 1.1126762396671808 1.7625619165661528 1.0753745005205402 1.00009495145352 1.0012012203013518 1.0000030413129086 1.0000015700948643 1.0000021880309085 1.0000002604147673
242 2420 0.06866374456757808 0 1216308.9468554687 1.155493480119074 1.6782676383415722 1.0121928991786275 1.001111491916106 1.0021473412541209 1.0000063876611753 1.0000077343622924 1.000002717503905 1.0000005965671812
243 2430 0.07462404872888417 0 1216303.3368414564 1.0904496126950702 1.448773144714576 1.0082943541760463 1.0000093696608485 1.0021049658447059 1.000060554746658 1.000008444315918 1.000000861970337 1.0000002484025288
244 2440 0.07502084589946492 0 1216311.1132153007 1.1444436120253947 1.4204695213248129 1.0359484365779212 1.000959682136325 1.0000118722008813 1.0001009752423362 1.0001123146880118 1.0000108885450134 1.000000041780666
245 2450 0.0767098698840668 0 1216302.8836917884 1.5151167727931847 1.0490493586211105 1.0001580459765296 1.0035610187018051 1.0012177599736733 1.0001820401406387 1.0000016160697909 1.0000108526571465 1.0000005462960933
246 2460 0.07705418390838852 0 1216305.5803009574 1.2414510343524057 1.3071957272712649 1.0139912595288616 1.0047630055871948 1.000600187280726 1.0005551240725172 1.0000007083572404 1.0000006355163293 1.0000002713398817
247 2470 0.07029320618338933 0 1216300.196928404 1.5658789010113765 1.0151414704995276 1.0018657562912756 1.000322846876802 1.0001662627764172 1.0000221003069982 1.000095511094615 1.0000035810988996 1.0000001198664332
248 2480 0.0637263403619177 0 1216297.5378786796 1.2684113718804173 1.1655584468620315 1.000503194840118 1.0006220969805175 1.0000197140362546 1.0000287210391154 1.000062171721485 1.0000000170505419 1.000000077000631
249 2490 0.060983250032868704 0 1216298.7318005203 1.4772380802107852 1.0007292347765446 1.049468581066222 1.0001333458999186 1.0006973011268194 1.0000383696823687 1.0000041723430242 1.000003900063139 1.0000003026469468
250 2500 0.057721254465190934 0 1216300.6179748275 1.4021933137500964 1.0858946398562175 1.0012825337708477 1.0104276993359316 1.000164406982316 1.0000133697584175 1.0000578789399408 1.0000007983125474 1.0000001031540944
251 2510 0.0492619308060218 0 1216295.080969343 1.5303369702402299 1.007674682791686 1.019544036443567 1.0022750845259134 1.0000302712981335 1.0000113843074725 1.000008431406281 1.0000013445146758 1.0000000945825473
252 2520 0.04761039161257479 0 1216296.708094199 1.242607611419411 1.1570351162489843 1.0030253775469093 1.0017000945137562 1.0002432130267718 1.0000004051022924 1.0000010249869105 1.0000074959553786 1.0000000177802038
253 2530 0.04233553597062682 0 1216295.4895566134 1.5095415410088087 1.0000030037645014 1.0070689972799327 1.0033899526737267 1.0002059879523244 1.000004275631056 1.0000081738639939 1.0000038549370718 1.0000000006768681
254 2540 0.03957691541348499 0 1216294.5568957422 1.2400178917669356 1.1411233969345378 1.0053735625216529 1.0005091157295056 1.0004064351278947 1.0000152625884662 1.0000052106478603 1.000000695728489 1.00000001575553
255 2550 0.035525683240510315 0 1216293.980436129 1.4689966596209052 1.0204842617100869 1.0044672463315032 1.0001605278539538 1.000511228386265 1.000000118720824 1.0000110124925594 1.0000004101382043 1.000000089037889
256 2560 0.034653176917965434 0 1216295.4055336942 1.6675287974027724 1.040287743171647 1.000090358909991 1.0000288954271324 1.0000403275881145 1.0000910390880609 1.0000217841820147 1.0000000008342984 1.0000002294978683
257 2570 0.032807713151556527 0 1216293.3630127017 1.5294975950659888 1.0063190608010302 1.0066282169703362 1.0003484867559833 1.000093291768424 1.0000051840676867 1.0000016631837305 1.0000003362245309 1.0000003665719468
258 2580 0.031002224384232592 0 1216293.015817533 1.4572615250880792 1.0010003998689267 1.0027159333517466 1.001719565950728 1.0000908148108059 1.000001839688616 1.000001688106834 1.0000002478119399 1.0000002473139133
259 2590 0.030153225553418022 0 1216292.9081182445 1.4030562002480769 1.0160784009525186 1.0034154302251708 1.000204371897548 1.0000000543499343 1.000054212085746 1.0000002123011675 1.000000263909694 1.000000273038976
260 2600 0.02703870233758033 0 1216291.937164476 1.4534825612064974 1.0123388418005408 1.000048422096388 1.000647405474738 1.0000408763453703 1.0000013945564972 1.0000003841845488 1.0000000017937523 1.0000000620851641
261 2610 0.02778817823716304 0 1216292.3547970203 1.5070457992274628 1.0000341193991575 1.0013008661001825 1.0000904308177438 1.0000088038933972 1.000000054120154 1.0000000212809308 1.000001330559195 1.0000001354813393
262 2620 0.025809112837061172 0 1216292.299494747 1.5157073142284971 1.007844485671026 1.0002416321998713 1.000800363188849 1.000106795106969 1.0000002571484663 1.00000061909004 1.0000004248090353 1.0000000008900232
263 2630 0.0249940620774691 0 1216292.639326309 1.5301225098336937 1.0022074817991427 1.0023665054505813 1.0002704662615318 1.0000198704814416 1.0000222121938154 1.000004914950465 1.0000005748517096 1.0000000086473706
264 2640 0.02257650000441264 0 1216292.2775311044 1.5787421736291865 1.0109660326489789 1.000253776591544 1.0002082182753185 1.0000000892212646 1.000000063393726 1.0000047822784937 1.000000000336456 1.0000000312614574
265 2650 0.020440529167622228 0 1216292.1216370247 1.5207729774103382 1.0003451730193738 1.003593417536569 1.000108285355961 1.000000025432605 1.000002708813344 1.0000014776644828 1.0000001354236985 1.0000000808442817
266 2660 0.0179418697844246 0 1216291.9968623337 1.4788123336273893 1.0055613338563358 1.000654954622139 1.0000024089129504 1.000002884390343 1.0000000031998268 1.0000036946739557 1.000000351747358 1.0000000676977852
267 2670 0.01664310137882962 0 1216292.611734067 1.5229040187738352 1.000008658482928 1.0011230523470043 1.0000818385756687 1.0000160726831193 1.0000001503651224 1.0000016977315103 1.00000207585045 1.0000000538680895
268 2680 0.01503292405829992 0 1216292.0708145692 1.4850953231382646 1.0020506749722913 1.0016019243297305 1.0000248862129382 1.0000947572601235 1.000001461921363 1.000000001848914 1.0000007213149131 1.000000032180847
269 2690 0.013761647205858691 0 1216291.959804694 1.495526904273657 1.0006677459994957 1.0028496310700732 1.0001075447313572 1.0000119183063898 1.0000033870985283 1.0000000130409181 1.000000551887894 1.0000000164654548
